country,year,gini,se,break,equiv_scale,welfare_def,source1,source2,page,series,link,notes,date
United Kingdom,2012-13,33.66245,1.067911575,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2013-14,34.28744,1.311014471,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,GB only; BHC,2015-09-10
United Kingdom,2002-03,34.27766,1.380355018,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2003-04,33.86533,1.322168719,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2004-05,33.96792,1.289894112,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2005-06,34.46324,1.35296014,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2006-07,35.06495,1.367745569,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2007-08,35.69784,1.430147594,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2008-09,35.54641,1.470081226,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2009-10,35.67015,1.429336294,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2010-11,33.66179,1.141565853,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2011-12,33.95807,1.230029268,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2012-13,33.55073,1.063424253,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
United Kingdom,2013-14,34.20097,1.302691707,,"hh, oecd",net income,IFS 2015,"Family Expenditure Survey, United Kingdom ",5,source1,http://www.ifs.org.uk/uploads/publications/bns/bn19figs_update2015.xlsx,BHC,2015-09-10
