country,year,gini,gini_se,welfare_def,equiv_scale,monetary,series,source1,page,link
Finland,1976,0.235,,disp,sqrt,FALSE,"OECD Finland disp sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1976,0.343,,market,sqrt,FALSE,"OECD Finland market sqrt, incomparable def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1976,0.215,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1976,0.263,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1976,0.354,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1980,0.225,,disp,ae,,RU1990 Finland disp ae,Ringen and Uusitalo 1990,81,https://www.jstor.org/stable/20630040
Finland,1980,0.312,,disp,hh,,RU1990 Finland disp hh,Ringen and Uusitalo 1990,81,https://www.jstor.org/stable/20630040
Finland,1980,0.27,,gross,ae,,RU1990 Finland gross ae,Ringen and Uusitalo 1990,81,https://www.jstor.org/stable/20630040
Finland,1980,0.349,,gross,hh,,RU1990 Finland gross hh,Ringen and Uusitalo 1990,81,https://www.jstor.org/stable/20630040
Finland,1981,0.205,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1981,0.253,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1981,0.358,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1986,0.209,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1986,0.387,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1986,0.18,,con,pc,,Park1995 Finland con pc,Tabatabai 1996; Park 1995,125,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Finland,1986,0.276,,disp,pc,,Park1995 Finland disp pc,Tabatabai 1996; Park 1995,125,http://www.ilo.org/public/libdoc/ilo/1996/96B09_403_engl.pdf
Finland,1986,0.19699999999999998,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1986,0.249,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1986,0.374,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1987,0.1984,0.0019,disp,ae,FALSE,LIS Finland disp ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.3113,0.0021,disp,hh,FALSE,LIS Finland disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.1994,0.0016,disp,oecdm,FALSE,LIS Finland disp oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.2215,0.002,disp,pc,FALSE,LIS Finland disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.2067,0.0018,disp,sqrt,FALSE,LIS Finland disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.2516,0.0019,gross,ae,FALSE,LIS Finland gross ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.3519,0.0026,gross,hh,FALSE,LIS Finland gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.252,0.0018,gross,oecdm,FALSE,LIS Finland gross oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.2706,0.002,gross,pc,FALSE,LIS Finland gross pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.2581,0.0019,gross,sqrt,FALSE,LIS Finland gross sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.3891,0.0031,market,ae,FALSE,LIS Finland market ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.4926,0.0043,market,hh,FALSE,LIS Finland market hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.3844,0.0033,market,oecdm,FALSE,LIS Finland market oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.4101,0.0032,market,pc,FALSE,LIS Finland market pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.3867,0.0035,market,sqrt,FALSE,LIS Finland market sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1987,0.209,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1987,0.209,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1987,0.261,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1987,0.392,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1987,0.393,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1987,0.196,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1987,0.251,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1987,0.38,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1988,0.214,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1988,0.213,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1988,0.267,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1988,0.399,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1988,0.4,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1988,0.201,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1988,0.258,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1988,0.38799999999999996,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1989,0.217,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1989,0.217,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1989,0.272,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1989,0.406,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1989,0.407,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1989,0.205,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1989,0.261,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1989,0.39299999999999996,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1990,0.215,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1990,0.215,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1990,0.267,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1990,0.402,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1990,0.404,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1990,0.20199999999999999,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1990,0.256,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1990,0.389,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1990,0.2253,,disp,ae,TRUE,W1999 Finland disp ae 1,Wagstaff et al. 1999,82,http://www.sciencedirect.com/science/article/pii/S0047272798000851
Finland,1990,0.2108,,disp,ae,TRUE,W1999 Finland disp ae 2,Wagstaff et al. 1999,86,http://www.sciencedirect.com/science/article/pii/S0047272798000851
Finland,1990,0.2685,,gross,ae,TRUE,W1999 Finland gross ae 1,Wagstaff et al. 1999,82,http://www.sciencedirect.com/science/article/pii/S0047272798000851
Finland,1990,0.2513,,gross,ae,TRUE,W1999 Finland gross ae 2,Wagstaff et al. 1999,86,http://www.sciencedirect.com/science/article/pii/S0047272798000851
Finland,1991,0.2034,0.0015,disp,ae,FALSE,LIS Finland disp ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.3137,0.0024,disp,hh,FALSE,LIS Finland disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2034,0.0017,disp,oecdm,FALSE,LIS Finland disp oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2292,0.0017,disp,pc,FALSE,LIS Finland disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2092,0.0015,disp,sqrt,FALSE,LIS Finland disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2515,0.002,gross,ae,FALSE,LIS Finland gross ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.351,0.0025,gross,hh,FALSE,LIS Finland gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2513,0.0022,gross,oecdm,FALSE,LIS Finland gross oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2731,0.0021,gross,pc,FALSE,LIS Finland gross pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.2568,0.0019,gross,sqrt,FALSE,LIS Finland gross sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.4071,0.0034,market,ae,FALSE,LIS Finland market ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.5089,0.004,market,hh,FALSE,LIS Finland market hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.402,0.0036,market,oecdm,FALSE,LIS Finland market oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.4296,0.003,market,pc,FALSE,LIS Finland market pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.4047,0.0034,market,sqrt,FALSE,LIS Finland market sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1991,0.213,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1991,0.212,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1991,0.262,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1991,0.412,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1991,0.413,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1991,0.201,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1991,0.251,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1991,0.395,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1992,0.212,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1992,0.211,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1992,0.264,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1992,0.443,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1992,0.444,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1992,0.198,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1992,0.252,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1992,0.42100000000000004,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1993,0.215,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1993,0.214,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1993,0.268,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1993,0.471,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1993,0.474,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1993,0.21,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1993,0.262,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1993,0.451,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1994,0.217,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1994,0.215,,disp,sqrt,FALSE,"OECD Finland disp sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1994,0.268,,gross,sqrt,FALSE,"OECD Finland gross sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1994,0.481,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2011 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1994,0.486,,market,sqrt,FALSE,"OECD Finland market sqrt, current def, 2012 method",OECD,,https://stats.oecd.org/restsdmx/sdmx.ashx/GetData/IDD/.GINI+STDG+GINIB+GINIG.TOT.CURRENT+PREVIOUS+INCOMPARABLE.METH2012+METH2011/all
Finland,1994,0.21,,disp,oecdm,FALSE,Statistics Finland disp oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1994,0.261,,gross,oecdm,FALSE,Statistics Finland gross oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1994,0.45799999999999996,,market,oecdm,FALSE,Statistics Finland market oecdm,Statistics Finland,"",http://pxnet2.stat.fi/PXWeb/api/v1/en/StatFin/tul/tjt/270_tjt_tau_117.px
Finland,1995,0.22,,disp,oecdm,TRUE,Eurostat Finland disp oecdm 1,Eurostat,"",http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_di12&lang=en
Finland,1995,0.2109,0.0026,disp,ae,FALSE,LIS Finland disp ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.3142,0.0031,disp,hh,FALSE,LIS Finland disp hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.2103,0.0028,disp,oecdm,FALSE,LIS Finland disp oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.2337,0.0027,disp,pc,FALSE,LIS Finland disp pc,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.2162,0.0025,disp,sqrt,FALSE,LIS Finland disp sqrt,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.266,0.0028,gross,ae,FALSE,LIS Finland gross ae,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.3579,0.0028,gross,hh,FALSE,LIS Finland gross hh,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
Finland,1995,0.265,0.0029,gross,oecdm,FALSE,LIS Finland gross oecdm,LISSY,"",https://raw.githubusercontent.com/fsolt/swiid/master/data-raw/LISSY/fi.txt
